"year","TAZ","count"
2020,21260200,631
2019,21260300,0
2020,21260300,0
2019,21260400,0
2020,21260400,0
2019,21260500,0
2020,21260500,0
2019,21260600,0
2020,21260600,0
2019,21261100,463
2020,21261100,449
2019,21262100,655
2020,21262100,636
2019,21262200,629
2020,21262200,611
2019,21263100,3244
2020,21263100,3151
2019,21263200,0
2020,21263200,0
2019,21264100,671
2020,21264100,652
2019,21264200,0
2020,21264200,0
2019,21264300,0
2020,21264300,0
2019,21264400,850
2020,21264400,826
2019,21265100,0
2020,21265100,0
2019,21265200,0
2020,21265200,0
2019,21265300,0
2020,21265300,0
2019,21265400,538
2020,21265400,522
2019,21266100,125
2020,21266100,121
2019,21266200,0
2020,21266200,0
2019,21267100,2695
2020,21267100,2618
2019,21267200,0
2020,21267200,0
2019,21268100,0
2020,21268100,0
2019,21268200,0
2020,21268200,0
2019,21268300,0
2020,21268300,0
2019,21268400,0
2020,21268400,0
2019,21269100,413
2020,21269100,401
2019,21270100,0
2020,21270100,0
2019,21270200,649
2020,21270200,631
2019,21270300,0
2020,21270300,0
2019,21271100,0
2020,21271100,0
2019,21272100,754
2020,21272100,732
2019,21273100,68
2020,21273100,66
2019,21274100,58
2020,21274100,56
2019,21275100,0
2020,21275100,0
2019,21276100,0
2020,21276100,0
2019,21277100,14
2020,21277100,14
2019,21278100,0
2020,21278100,0
2019,21278200,0
2020,21278200,0
2019,21278300,0
2020,21278300,0
2019,21278400,674
2020,21278400,654
2019,21278500,0
2020,21278500,0
2019,21279100,2049
2020,21279100,1990
2019,21280100,0
2020,21280100,0
2019,21280200,0
2020,21280200,0
2019,21281100,36
2020,21281100,34
2019,21281200,8
2020,21281200,8
2019,21282100,0
2020,21282100,0
2019,21283100,74
2020,21283100,72
2019,21284100,0
2020,21284100,0
2019,21284200,1270
2020,21284200,1234
2019,21284300,0
2020,21284300,0
2019,21284400,0
2020,21284400,0
2019,21285100,940
2020,21285100,913
2019,21285200,0
2020,21285200,0
2019,21286100,0
2020,21286100,0
2019,21286200,0
2020,21286200,0
2019,21286300,913
2020,21286300,887
2019,21287100,0
2020,21287100,0
2019,21287200,0
2020,21287200,0
2019,21287300,394
2020,21287300,382
2019,21288100,0
2020,21288100,0
2019,21288200,473
2020,21288200,459
2019,21289100,971
2020,21289100,943
2019,21289200,0
2020,21289200,0
2019,21289300,137
2020,21289300,133
2019,21290100,0
2020,21290100,0
2019,21290200,0
2020,21290200,0
2019,21291100,0
2020,21291100,0
2019,21291200,0
2020,21291200,0
2019,21291300,2530
2020,21291300,2457
2019,21292100,0
2020,21292100,0
2019,21292200,0
2020,21292200,0
2019,21292300,251
2020,21292300,243
2019,21292400,0
2020,21292400,0
2019,21292500,0
2020,21292500,0
2019,21293100,80
2020,21293100,78
2019,21293200,0
2020,21293200,0
2019,21293300,0
2020,21293300,0
2019,21294100,189
2020,21294100,183
2019,21294200,1678
2020,21294200,1630
2019,21294300,355
2020,21294300,345
2019,21295100,0
2020,21295100,0
2019,21295200,699
2020,21295200,679
2019,21295300,452
2020,21295300,439
2019,21296100,476
2020,21296100,462
2019,21296200,0
2020,21296200,0
2019,21296300,0
2020,21296300,0
2019,21297100,0
2020,21297100,0
2019,21297200,0
2020,21297200,0
2019,21298100,1592
2020,21298100,1546
2019,21299100,0
2020,21299100,0
2019,21299200,0
2020,21299200,0
2019,21299300,0
2020,21299300,0
2019,21299400,0
2020,21299400,0
2019,21300100,0
2020,21300100,0
2019,21300200,723
2020,21300200,702
2019,21300300,358
2020,21300300,348
2019,21301100,527
2020,21301100,512
2019,21302100,0
2020,21302100,0
2019,21302200,0
2020,21302200,0
2019,21303100,3051
2020,21303100,2964
2019,21303200,123
2020,21303200,119
2019,21304100,0
2020,21304100,0
2019,21304200,196
2020,21304200,190
2019,21305100,0
2020,21305100,0
2019,21305200,0
2020,21305200,0
2019,21305300,0
2020,21305300,0
2019,21306100,512
2020,21306100,497
2019,21306200,0
2020,21306200,0
2019,21307100,0
2020,21307100,0
2019,21308100,0
2020,21308100,0
2019,21308200,0
2020,21308200,0
2019,21308300,0
2020,21308300,0
2019,21309100,90
2020,21309100,88
2019,21309200,358
2020,21309200,348
2019,21310100,654
2020,21310100,635
2019,21310200,0
2020,21310200,0
2019,21311100,0
2020,21311100,0
2019,21311200,0
2020,21311200,0
2019,21311300,467
2020,21311300,453
2019,21311400,0
2020,21311400,0
2019,21312100,0
2020,21312100,0
2019,21312200,0
2020,21312200,0
2019,21313100,0
2020,21313100,0
2019,21313200,0
2020,21313200,0
2019,21313300,4159
2020,21313300,4039
2019,21313400,0
2020,21313400,0
2019,21314100,463
2020,21314100,449
2019,21314200,878
2020,21314200,853
2019,21314300,0
2020,21314300,0
2019,21315100,529
2020,21315100,514
2019,21315200,0
2020,21315200,0
2019,21316100,0
2020,21316100,0
2019,21317100,0
2020,21317100,0
2019,21317200,0
2020,21317200,0
2019,21317300,1071
2020,21317300,1040
2019,21318100,0
2020,21318100,0
2019,21318200,0
2020,21318200,0
2019,21319100,339
2020,21319100,329
2019,21319200,701
2020,21319200,681
2019,21320100,0
2020,21320100,0
2019,21320200,0
2020,21320200,0
2019,21321100,0
2020,21321100,0
2019,21321200,477
2020,21321200,463
2019,21322100,282
2020,21322100,274
2019,21323100,0
2020,21323100,0
2019,21323200,331
2020,21323200,321
2019,21323300,0
2020,21323300,0
2019,21323400,0
2020,21323400,0
2019,21323500,0
2020,21323500,0
2019,21324100,0
2020,21324100,0
2019,21324200,0
2020,21324200,0
2019,21325100,0
2020,21325100,0
2019,21325200,961
2020,21325200,933
2019,21326100,0
2020,21326100,0
2019,21326200,0
2020,21326200,0
2019,21326300,1712
2020,21326300,1663
2019,21326400,0
2020,21326400,0
2019,21327100,417
2020,21327100,405
2019,21327200,0
2020,21327200,0
2019,21328100,885
2020,21328100,859
2019,21329100,0
2020,21329100,0
2019,21329200,0
2020,21329200,0
2019,21329300,41
2020,21329300,39
2019,21330100,0
2020,21330100,0
2019,21330200,0
2020,21330200,0
2019,21330300,0
2020,21330300,0
2019,21331100,0
2020,21331100,0
2019,21331200,504
2020,21331200,490
2019,21332100,0
2020,21332100,0
2019,21332200,0
2020,21332200,0
2019,21332300,331
2020,21332300,321
2019,21333100,807
2020,21333100,784
2019,21334100,175
2020,21334100,170
2019,21335100,0
2020,21335100,0
2019,21335200,688
2020,21335200,668
2019,21336100,309
2020,21336100,300
2019,21336200,0
2020,21336200,0
2019,21336300,0
2020,21336300,0
2019,21336400,0
2020,21336400,0
2019,21337100,0
2020,21337100,0
2019,21337200,639
2020,21337200,621
2019,21338100,0
2020,21338100,0
2019,21339100,502
2020,21339100,488
2019,21339200,7
2020,21339200,7
2019,21339300,0
2020,21339300,0
2019,21339400,0
2020,21339400,0
2019,21340100,3145
2020,21340100,3055
2019,21341100,1691
2020,21341100,1642
2019,21341200,167
2020,21341200,162
2019,21342100,0
2020,21342100,0
2019,21342200,603
2020,21342200,585
2019,21343100,449
2020,21343100,436
2019,21344100,0
2020,21344100,0
2019,21344200,0
2020,21344200,0
2019,21345100,1257
2020,21345100,1221
2019,21345200,0
2020,21345200,0
2019,21346100,564
2020,21346100,548
2019,21346200,2683
2020,21346200,2606
2019,21347100,0
2020,21347100,0
2019,21347200,0
2020,21347200,0
2019,21347300,0
2020,21347300,0
2019,21348100,1224
2020,21348100,1189
2019,21349100,995
2020,21349100,966
2019,21349200,236
2020,21349200,229
2019,21349300,226
2020,21349300,220
2019,21349400,0
2020,21349400,0
2019,21350100,662
2020,21350100,643
2019,21351100,0
2020,21351100,0
2019,21351200,342
2020,21351200,332
2019,21352100,666
2020,21352100,647
2019,21352200,0
2020,21352200,0
2019,21353100,0
2020,21353100,0
2019,21353200,0
2020,21353200,0
2019,21353300,0
2020,21353300,0
2019,21353400,0
2020,21353400,0
2019,21354100,0
2020,21354100,0
2019,21354200,0
2020,21354200,0
2019,21354300,0
2020,21354300,0
2019,21354400,0
2020,21354400,0
2019,21355100,0
2020,21355100,0
2019,21356100,0
2020,21356100,0
2019,21356200,298
2020,21356200,290
2019,21356300,0
2020,21356300,0
2019,21357100,0
2020,21357100,0
2019,21357200,0
2020,21357200,0
2019,21358100,0
2020,21358100,0
2019,21359100,0
2020,21359100,0
2019,21360100,0
2020,21360100,0
2019,21360200,0
2020,21360200,0
2019,21361100,0
2020,21361100,0
2019,21361200,0
2020,21361200,0
2019,21361300,0
2020,21361300,0
2019,21362100,1286
2020,21362100,1249
2019,21362200,0
2020,21362200,0
2019,21362300,0
2020,21362300,0
2019,21362400,0
2020,21362400,0
2019,21363100,0
2020,21363100,0
2019,21363200,0
2020,21363200,0
2019,21364100,0
2020,21364100,0
2019,21365100,0
2020,21365100,0
2019,21365200,0
2020,21365200,0
2019,21366100,0
2020,21366100,0
2019,21366200,0
2020,21366200,0
2019,21367100,0
2020,21367100,0
2019,21367200,2864
2020,21367200,2782
2019,21368100,552
2020,21368100,536
2019,21369100,0
2020,21369100,0
2019,21369200,0
2020,21369200,0
2019,21369300,0
2020,21369300,0
2019,21369400,0
2020,21369400,0
2019,21370100,0
2020,21370100,0
2019,21370200,0
2020,21370200,0
2019,21370300,776
2020,21370300,754
2019,21371100,689
2020,21371100,669
2019,21371200,0
2020,21371200,0
2019,21371300,158
2020,21371300,154
2019,21372100,0
2020,21372100,0
2019,21372200,0
2020,21372200,0
2019,21373100,1035
2020,21373100,1005
2019,21373200,0
2020,21373200,0
2019,21374100,0
2020,21374100,0
2019,21375100,0
2020,21375100,0
2019,21376100,0
2020,21376100,0
2019,21376200,0
2020,21376200,0
2019,21376300,847
2020,21376300,823
2019,21377100,0
2020,21377100,0
2019,21378100,0
2020,21378100,0
2019,21378200,0
2020,21378200,0
2019,21378300,1843
2020,21378300,1790
2019,21379100,0
2020,21379100,0
2019,21379200,0
2020,21379200,0
2019,21379300,0
2020,21379300,0
2019,21380100,0
2020,21380100,0
2019,21380200,0
2020,21380200,0
2019,21380300,0
2020,21380300,0
2019,21381100,962
2020,21381100,934
2019,21381200,0
2020,21381200,0
2019,21381300,751
2020,21381300,729
2019,21382100,0
2020,21382100,0
2019,21382200,0
2020,21382200,0
2019,21383100,721
2020,21383100,700
2019,21383200,10
2020,21383200,10
2019,21383300,0
2020,21383300,0
2019,21384100,187
2020,21384100,181
2019,21384200,0
2020,21384200,0
2019,21384300,917
2020,21384300,891
2019,21385100,0
2020,21385100,0
2019,21385200,1031
2020,21385200,1001
2019,21386100,0
2020,21386100,0
2019,21386200,899
2020,21386200,873
2019,21386300,587
2020,21386300,570
2019,21387100,573
2020,21387100,557
2019,21387200,0
2020,21387200,0
2019,21388100,0
2020,21388100,0
2019,21388200,0
2020,21388200,0
2019,21389100,0
2020,21389100,0
2019,21389200,0
2020,21389200,0
2019,21389300,137
2020,21389300,133
2019,21389400,0
2020,21389400,0
2019,21390100,0
2020,21390100,0
2019,21391100,0
2020,21391100,0
2019,21391200,0
2020,21391200,0
2019,21392100,236
2020,21392100,229
2019,21392200,0
2020,21392200,0
2019,21392300,0
2020,21392300,0
2019,21393100,122
2020,21393100,118
2019,21394100,0
2020,21394100,0
2019,21394200,0
2020,21394200,0
2019,21395100,0
2020,21395100,0
2019,21396100,0
2020,21396100,0
2019,21396200,0
2020,21396200,0
2019,21397100,61
2020,21397100,59
2019,21398100,121
2020,21398100,117
2019,21398200,0
2020,21398200,0
2019,21398300,0
2020,21398300,0
2019,21398400,885
2020,21398400,859
2019,21399100,0
2020,21399100,0
2019,21399200,0
2020,21399200,0
2019,21399300,0
2020,21399300,0
2019,21400100,1300
2020,21400100,1263
2019,21400200,0
2020,21400200,0
2019,21400300,0
2020,21400300,0
2019,21400400,0
2020,21400400,0
2019,21400500,0
2020,21400500,0
2019,21401100,0
2020,21401100,0
2019,21401200,0
2020,21401200,0
2019,21401300,30
2020,21401300,29
2019,21401400,1110
2020,21401400,1078
2019,21401500,93
2020,21401500,91
2019,21401600,0
2020,21401600,0
2019,21402100,4043
2020,21402100,3926
2019,21402200,0
2020,21402200,0
2019,21403100,0
2020,21403100,0
2019,21403200,0
2020,21403200,0
2019,21404100,0
2020,21404100,0
2019,21404200,810
2020,21404200,787
2019,21405100,515
2020,21405100,500
2019,21405200,0
2020,21405200,0
2019,21405300,0
2020,21405300,0
2019,21406100,0
2020,21406100,0
2019,21407100,0
2020,21407100,0
2019,21408100,604
2020,21408100,586
2019,21408200,0
2020,21408200,0
2019,21409100,0
2020,21409100,0
2019,21409200,0
2020,21409200,0
2019,21410100,1265
2020,21410100,1229
2019,21411100,1003
2020,21411100,974
2019,21411200,0
2020,21411200,0
2019,21412100,2394
2020,21412100,2325
2019,21412200,1050
2020,21412200,1020
2019,21412300,78
2020,21412300,76
2019,21413100,0
2020,21413100,0
2019,21414100,0
2020,21414100,0
2019,21414200,0
2020,21414200,0
2019,21414300,929
2020,21414300,902
2019,21414400,0
2020,21414400,0
2019,21415100,864
2020,21415100,839
2019,21415200,0
2020,21415200,0
2019,21416100,0
2020,21416100,0
2019,21416200,1729
2020,21416200,1680
2019,21416300,965
2020,21416300,937
2019,21416400,0
2020,21416400,0
2019,21416500,0
2020,21416500,0
2019,21417100,0
2020,21417100,0
2019,21417200,0
2020,21417200,0
2019,21417300,0
2020,21417300,0
2019,21418100,0
2020,21418100,0
2019,21418200,0
2020,21418200,0
2019,21419100,0
2020,21419100,0
2019,21419200,1048
2020,21419200,1018
2019,21420100,0
2020,21420100,0
2019,21420200,0
2020,21420200,0
2019,21421100,875
2020,21421100,850
2019,21421200,0
2020,21421200,0
2019,21421300,0
2020,21421300,0
2019,21421400,0
2020,21421400,0
2019,21422100,0
2020,21422100,0
2019,21422200,0
2020,21422200,0
2019,21422300,0
2020,21422300,0
2019,21423100,0
2020,21423100,0
2019,21423200,0
2020,21423200,0
2019,21424100,0
2020,21424100,0
2019,21424200,0
2020,21424200,0
2019,21425100,0
2020,21425100,0
2019,21425200,0
2020,21425200,0
2019,21426100,0
2020,21426100,0
2019,21426200,0
2020,21426200,0
2019,21426300,0
2020,21426300,0
2019,21426400,0
2020,21426400,0
2019,21427100,744
2020,21427100,722
2019,21427200,1209
2020,21427200,1174
2019,21427300,0
2020,21427300,0
2019,21427400,0
2020,21427400,0
2019,21428100,0
2020,21428100,0
2019,21428200,0
2020,21428200,0
2019,21428300,0
2020,21428300,0
2019,21429100,0
2020,21429100,0
2019,21429200,0
2020,21429200,0
2019,21430100,667
2020,21430100,648
2019,21430200,0
2020,21430200,0
2019,21431100,0
2020,21431100,0
2019,21431200,31
2020,21431200,30
2019,21432100,0
2020,21432100,0
2019,21432200,781
2020,21432200,759
2019,21433100,0
2020,21433100,0
2019,21433200,0
2020,21433200,0
2019,21434100,0
2020,21434100,0
2019,21434200,0
2020,21434200,0
2019,21435100,0
2020,21435100,0
2019,21436100,615
2020,21436100,597
2019,21436200,0
2020,21436200,0
2019,21437100,0
2020,21437100,0
2019,21438100,0
2020,21438100,0
2019,21439100,0
2020,21439100,0
2019,21439200,0
2020,21439200,0
2019,21439300,394
2020,21439300,382
2019,21439400,0
2020,21439400,0
2019,21439500,0
2020,21439500,0
2019,21440100,633
2020,21440100,615
2019,21440200,0
2020,21440200,0
2019,21440300,0
2020,21440300,0
2019,21441100,176
2020,21441100,171
2019,21442100,0
2020,21442100,0
2019,21443100,0
2020,21443100,0
2019,21443200,0
2020,21443200,0
2019,21443300,0
2020,21443300,0
2019,21443400,0
2020,21443400,0
2019,21444100,23
2020,21444100,23
2019,21444200,0
2020,21444200,0
2019,21445100,571
2020,21445100,555
2019,21445200,0
2020,21445200,0
2019,21446100,0
2020,21446100,0
2019,21446200,392
2020,21446200,380
2019,21446300,0
2020,21446300,0
2019,21446400,646
2020,21446400,628
2019,21447100,0
2020,21447100,0
2019,21447200,0
2020,21447200,0
2019,21447300,0
2020,21447300,0
2019,21448100,0
2020,21448100,0
2019,21448200,0
2020,21448200,0
2019,21448300,1142
2020,21448300,1109
2019,21449100,102
2020,21449100,99
2019,21449200,882
2020,21449200,857
2019,21449300,0
2020,21449300,0
2019,21449400,0
2020,21449400,0
2019,21450100,353
2020,21450100,343
2019,21451100,0
2020,21451100,0
2019,21451200,130
2020,21451200,126
2019,21451300,11
2020,21451300,11
2019,21452100,0
2020,21452100,0
2019,21452200,0
2020,21452200,0
2019,21452300,345
2020,21452300,335
2019,21453100,0
2020,21453100,0
2019,21453200,0
2020,21453200,0
2019,21453300,0
2020,21453300,0
2019,21453400,0
2020,21453400,0
2019,21454100,0
2020,21454100,0
2019,21454200,0
2020,21454200,0
2019,21454300,0
2020,21454300,0
2019,21454400,0
2020,21454400,0
2019,21454500,0
2020,21454500,0
2019,21455100,0
2020,21455100,0
2019,21455200,0
2020,21455200,0
2019,21456100,0
2020,21456100,0
2019,21456200,0
2020,21456200,0
2019,21456300,0
2020,21456300,0
2019,21456400,0
2020,21456400,0
2019,21456500,4793
2020,21456500,4655
2019,21457100,0
2020,21457100,0
2019,21457200,12
2020,21457200,12
2019,21457300,0
2020,21457300,0
2019,21458100,1219
2020,21458100,1184
2019,21458200,0
2020,21458200,0
2019,21458300,0
2020,21458300,0
2019,21458400,0
2020,21458400,0
2019,21458500,714
2020,21458500,694
2019,21458600,256
2020,21458600,248
2019,21459100,0
2020,21459100,0
2019,21459200,0
2020,21459200,0
2019,21459300,667
2020,21459300,648
2019,21459400,770
2020,21459400,748
2019,21459500,0
2020,21459500,0
2019,21459600,0
2020,21459600,0
2019,21460100,0
2020,21460100,0
2019,21460200,0
2020,21460200,0
2019,21460300,709
2020,21460300,689
2019,21461100,0
2020,21461100,0
2019,21461200,0
2020,21461200,0
2019,21461300,1488
2020,21461300,1445
2019,21462100,0
2020,21462100,0
2019,21462200,590
2020,21462200,573
2019,21463100,0
2020,21463100,0
2019,21463200,0
2020,21463200,0
2019,21464100,608
2020,21464100,590
2019,21464200,0
2020,21464200,0
2019,21464300,0
2020,21464300,0
2019,21465100,0
2020,21465100,0
2019,21466100,0
2020,21466100,0
2019,21466200,0
2020,21466200,0
2019,21466300,0
2020,21466300,0
2019,21466400,442
2020,21466400,430
2019,21466500,0
2020,21466500,0
2019,21466600,0
2020,21466600,0
2019,21467100,0
2020,21467100,0
2019,21467200,350
2020,21467200,340
2019,21468100,0
2020,21468100,0
2019,21468200,920
2020,21468200,894
2019,21468300,292
2020,21468300,284
2019,21468400,576
2020,21468400,560
2019,21469100,0
2020,21469100,0
2019,21469200,686
2020,21469200,666
2019,21470100,0
2020,21470100,0
2019,21471100,0
2020,21471100,0
2019,21471200,0
2020,21471200,0
2019,21471300,1789
2020,21471300,1738
2019,21471400,0
2020,21471400,0
2019,21471500,0
2020,21471500,0
2019,21471600,0
2020,21471600,0
2019,21472100,3619
2020,21472100,3514
2019,21472200,525
2020,21472200,510
2019,21472300,0
2020,21472300,0
2019,21473100,0
2020,21473100,0
2019,21473200,0
2020,21473200,0
2019,21473300,0
2020,21473300,0
2019,21473400,3310
2020,21473400,3215
2019,21474100,0
2020,21474100,0
2019,21474200,0
2020,21474200,0
2019,21474300,0
2020,21474300,0
2019,21474400,390
2020,21474400,378
2019,21475100,0
2020,21475100,0
2019,21476100,335
2020,21476100,325
2019,21477100,392
2020,21477100,380
2019,21478100,0
2020,21478100,0
2019,21478200,0
2020,21478200,0
2019,21478300,0
2020,21478300,0
2019,21478400,0
2020,21478400,0
2019,21478500,0
2020,21478500,0
2019,21479100,151
2020,21479100,147
2019,21479200,0
2020,21479200,0
2019,21479300,0
2020,21479300,0
2019,21479400,876
2020,21479400,851
2019,21479500,0
2020,21479500,0
2019,21480100,0
2020,21480100,0
2019,21481100,0
2020,21481100,0
2019,21481200,0
2020,21481200,0
2019,21481300,0
2020,21481300,0
2019,21481400,0
2020,21481400,0
2019,21481500,0
2020,21481500,0
2019,21481600,972
2020,21481600,944
2019,21482100,0
2020,21482100,0
2019,21482200,0
2020,21482200,0
2019,21482300,430
2020,21482300,418
2019,21482400,3524
2020,21482400,3422
2019,21482500,0
2020,21482500,0
2019,21482600,419
2020,21482600,407
2019,21483100,1957
2020,21483100,1901
2019,21483200,0
2020,21483200,0
2019,21483300,0
2020,21483300,0
2019,21484100,469
2020,21484100,455
2019,21484200,0
2020,21484200,0
2019,21484300,0
2020,21484300,0
2019,21484400,0
2020,21484400,0
2019,21484500,0
2020,21484500,0
2019,21484600,0
2020,21484600,0
2019,21485100,0
2020,21485100,0
2019,21485200,0
2020,21485200,0
2019,21485300,738
2020,21485300,717
2019,21486100,0
2020,21486100,0
2019,21487100,0
2020,21487100,0
2019,21488100,0
2020,21488100,0
2019,21489100,453
2020,21489100,440
2019,21489200,0
2020,21489200,0
2019,21489300,1755
2020,21489300,1704
2019,21490100,212
2020,21490100,206
2019,21490200,747
2020,21490200,725
2019,21490300,0
2020,21490300,0
2019,21491100,597
2020,21491100,580
2019,21491200,0
2020,21491200,0
2019,21491300,0
2020,21491300,0
2019,21492100,0
2020,21492100,0
2019,21492200,0
2020,21492200,0
2019,21492300,568
2020,21492300,552
2019,21493100,890
2020,21493100,864
2019,21494100,1633
2020,21494100,1586
2019,21495100,0
2020,21495100,0
2019,21495200,0
2020,21495200,0
2019,21496100,0
2020,21496100,0
2019,21496200,45
2020,21496200,43
2019,21496300,573
2020,21496300,557
2019,21497100,0
2020,21497100,0
2019,21497200,370
2020,21497200,360
2019,21497300,950
2020,21497300,923
2019,21497400,0
2020,21497400,0
2019,21498100,672
2020,21498100,653
2019,21498200,0
2020,21498200,0
2019,21498300,0
2020,21498300,0
2019,21499100,0
2020,21499100,0
2019,21499200,0
2020,21499200,0
2019,21499300,0
2020,21499300,0
2019,21500100,1033
2020,21500100,1003
2019,21500200,0
2020,21500200,0
2019,21501100,0
2020,21501100,0
2019,21501200,0
2020,21501200,0
2019,21502100,1257
2020,21502100,1221
2019,21503100,3057
2020,21503100,2970
2019,21504100,0
2020,21504100,0
2019,21504200,0
2020,21504200,0
2019,21505100,0
2020,21505100,0
2019,21505200,0
2020,21505200,0
2019,21506100,497
2020,21506100,483
2019,21506200,677
2020,21506200,657
2019,21506300,0
2020,21506300,0
2019,21507100,1011
2020,21507100,982
2019,21507200,0
2020,21507200,0
2019,21507300,0
2020,21507300,0
2019,21507400,0
2020,21507400,0
2019,21508100,0
2020,21508100,0
2019,21508200,0
2020,21508200,0
2019,21508300,1122
2020,21508300,1090
2019,21508400,0
2020,21508400,0
2019,21509100,0
2020,21509100,0
2019,21509200,465
2020,21509200,451
2019,21510100,1063
2020,21510100,1033
2019,21510200,0
2020,21510200,0
2019,21511100,0
2020,21511100,0
2019,21511200,0
2020,21511200,0
2019,21511300,0
2020,21511300,0
2019,21511400,0
2020,21511400,0
2019,21511500,972
2020,21511500,944
2019,21512100,0
2020,21512100,0
2019,21512200,604
2020,21512200,586
2019,21513100,0
2020,21513100,0
2019,21513200,786
2020,21513200,764
2019,21513300,0
2020,21513300,0
2019,21513400,2217
2020,21513400,2154
2019,21514100,0
2020,21514100,0
2019,21514200,827
2020,21514200,803
2019,21515100,864
2020,21515100,839
2019,21515200,0
2020,21515200,0
2019,21515300,1412
2020,21515300,1371
2019,21516100,0
2020,21516100,0
2019,21516200,0
2020,21516200,0
2019,21517100,698
2020,21517100,678
2019,21517200,0
2020,21517200,0
2019,21517300,589
2020,21517300,572
2019,21517400,0
2020,21517400,0
2019,21518100,0
2020,21518100,0
2019,21518200,441
2020,21518200,429
2019,21518300,479
2020,21518300,465
2019,21518400,0
2020,21518400,0
2019,21518500,0
2020,21518500,0
2019,21519100,634
2020,21519100,616
2019,21519200,644
2020,21519200,626
2019,21519300,0
2020,21519300,0
2019,21520100,0
2020,21520100,0
2019,21520200,0
2020,21520200,0
2019,21521100,0
2020,21521100,0
2019,21521200,719
2020,21521200,698
2019,21522100,422
2020,21522100,410
2019,21522200,0
2020,21522200,0
2019,21522300,1548
2020,21522300,1503
2019,21522400,85
2020,21522400,83
2019,21523100,393
2020,21523100,381
2019,21523200,1222
2020,21523200,1187
2019,21524100,705
2020,21524100,685
2019,21525100,0
2020,21525100,0
2019,21525200,1254
2020,21525200,1218
2019,21526100,259
2020,21526100,251
2019,21526200,473
2020,21526200,459
2019,21526300,0
2020,21526300,0
2019,21527100,0
2020,21527100,0
2019,21527200,553
2020,21527200,537
2019,21527300,0
2020,21527300,0
2019,21527400,0
2020,21527400,0
2019,21528100,0
2020,21528100,0
2019,21528200,0
2020,21528200,0
2019,21529100,943
2020,21529100,916
2019,21529200,0
2020,21529200,0
2019,21529300,0
2020,21529300,0
2019,21529400,0
2020,21529400,0
2019,21529500,0
2020,21529500,0
2019,21530100,555
2020,21530100,539
2019,21530200,0
2020,21530200,0
2019,21530300,0
2020,21530300,0
2019,21530400,0
2020,21530400,0
2019,21530500,0
2020,21530500,0
2019,21530600,389
2020,21530600,378
2019,21531100,0
2020,21531100,0
2019,21531200,1288
2020,21531200,1251
2019,21532100,1727
2020,21532100,1678
2019,21533100,719
2020,21533100,698
2019,21533200,0
2020,21533200,0
2019,21533300,3357
2020,21533300,3260
2019,21534100,656
2020,21534100,637
2019,21534200,0
2020,21534200,0
2019,21535100,236
2020,21535100,229
2019,21536100,0
2020,21536100,0
2019,21536200,0
2020,21536200,0
2019,21537100,0
2020,21537100,0
2019,21537200,1276
2020,21537200,1239
2019,21538100,1006
2020,21538100,977
2019,21538200,0
2020,21538200,0
2019,21539100,367
2020,21539100,357
2019,21539200,0
2020,21539200,0
2019,21540100,641
2020,21540100,623
2019,21540200,612
2020,21540200,594
2019,21541100,0
2020,21541100,0
2019,21541200,0
2020,21541200,0
2019,21541300,819
2020,21541300,795
2019,21541400,865
2020,21541400,840
2019,21542100,721
2020,21542100,700
2019,21542200,0
2020,21542200,0
2019,21543100,0
2020,21543100,0
2019,21543200,0
2020,21543200,0
2019,21544100,312
2020,21544100,303
2019,21544200,0
2020,21544200,0
2019,21544300,1543
2020,21544300,1499
2019,21544400,935
2020,21544400,908
2019,21545100,843
2020,21545100,819
2019,21545200,0
2020,21545200,0
2019,21546100,0
2020,21546100,0
2019,21546200,760
2020,21546200,738
2019,21547100,604
2020,21547100,586
2019,21547200,0
2020,21547200,0
2019,21547300,1807
2020,21547300,1755
2019,21547400,416
2020,21547400,404
2019,21548100,0
2020,21548100,0
2019,21548200,1564
2020,21548200,1519
2019,21548300,0
2020,21548300,0
2019,21548400,366
2020,21548400,356
2019,21549100,696
2020,21549100,676
2019,21549200,302
2020,21549200,294
2019,21550100,0
2020,21550100,0
2019,21550200,0
2020,21550200,0
2019,21551100,658
2020,21551100,639
2019,21552100,0
2020,21552100,0
2019,21552200,0
2020,21552200,0
2019,21552300,1760
2020,21552300,1709
2019,21553100,0
2020,21553100,0
2019,21553200,0
2020,21553200,0
2019,21553300,0
2020,21553300,0
2019,21554100,0
2020,21554100,0
2019,21554200,0
2020,21554200,0
2019,21554300,0
2020,21554300,0
2019,21554400,1441
2020,21554400,1400
2019,21555100,0
2020,21555100,0
2019,21555200,0
2020,21555200,0
2019,21555300,30
2020,21555300,29
2019,21556100,0
2020,21556100,0
2019,21556200,770
2020,21556200,748
2019,21556300,0
2020,21556300,0
2019,21556400,537
2020,21556400,521
2019,21557100,207
2020,21557100,201
2019,21557200,0
2020,21557200,0
2019,21557300,0
2020,21557300,0
2019,21558100,0
2020,21558100,0
2019,21558200,0
2020,21558200,0
2019,21559100,0
2020,21559100,0
2019,21559200,0
2020,21559200,0
2019,21559300,0
2020,21559300,0
2019,21560100,0
2020,21560100,0
2019,21560200,0
2020,21560200,0
2019,21560300,0
2020,21560300,0
2019,21561100,467
2020,21561100,453
2019,21561200,0
2020,21561200,0
2019,21561300,0
2020,21561300,0
2019,21562100,0
2020,21562100,0
2019,21562200,0
2020,21562200,0
2019,21562300,0
